Date,price,rolling_12,rolling_18,rolling_24,rolling_30,rolling_36,rolling_42,rolling_48,rolling_54,rolling_60,diff%_rolling_12,diff%_rolling_18,diff%_rolling_24,diff%_rolling_30,diff%_rolling_36,diff%_rolling_42,diff%_rolling_48,diff%_rolling_54,diff%_rolling_60
1946-01-01,1.17,,,,,,,,,,,,,,,,,,
1946-02-01,1.17,,,,,,,,,,,,,,,,,,
1946-03-01,1.17,,,,,,,,,,,,,,,,,,
1946-04-01,1.27,,,,,,,,,,,,,,,,,,
1946-05-01,1.27,,,,,,,,,,,,,,,,,,
1946-06-01,1.27,,,,,,,,,,,,,,,,,,
1946-07-01,1.27,,,,,,,,,,,,,,,,,,
1946-08-01,1.52,,,,,,,,,,,,,,,,,,
1946-09-01,1.52,,,,,,,,,,,,,,,,,,
1946-10-01,1.52,,,,,,,,,,,,,,,,,,
1946-11-01,1.52,,,,,,,,,,,,,,,,,,
1946-12-01,1.62,1.3575,,,,,,,,,0.1933701657458565,,,,,,,,
1947-01-01,1.62,1.395,,,,,,,,,0.1612903225806452,,,,,,,,
1947-02-01,1.62,1.4325,,,,,,,,,0.13089005235602094,,,,,,,,
1947-03-01,1.62,1.47,,,,,,,,,0.10204081632653071,,,,,,,,
1947-04-01,1.87,1.52,,,,,,,,,0.2302631578947369,,,,,,,,
1947-05-01,1.87,1.5699999999999998,,,,,,,,,0.19108280254777088,,,,,,,,
1947-06-01,1.87,1.6199999999999999,1.4866666666666666,,,,,,,,0.15432098765432115,0.25784753363228713,,,,,,,
1947-07-01,1.87,1.67,1.5255555555555556,,,,,,,,0.11976047904191628,0.22578295702840503,,,,,,,
1947-08-01,1.87,1.6991666666666667,1.5644444444444445,,,,,,,,0.10053948013732225,0.1953125,,,,,,,
1947-09-01,1.87,1.7283333333333333,1.6033333333333335,,,,,,,,0.08196721311475419,0.16632016632016627,,,,,,,
1947-10-01,1.87,1.7574999999999998,1.6366666666666667,,,,,,,,0.06401137980085364,0.14256619144602856,,,,,,,
1947-11-01,2.07,1.8033333333333332,1.681111111111111,,,,,,,,0.14787430683918668,0.23132848645076007,,,,,,,
1947-12-01,2.07,1.8408333333333333,1.7255555555555555,1.5991666666666666,,,,,,,0.12449071978270702,0.1996136509980682,0.2944241792600312,,,,,,
1948-01-01,2.57,1.9199999999999997,1.7977777777777777,1.6574999999999998,,,,,,,0.3385416666666668,0.4295426452410383,0.5505279034690801,,,,,,
1948-02-01,2.57,1.9991666666666665,1.8561111111111108,1.7158333333333333,,,,,,,0.28553563984993746,0.38461538461538475,0.49781447304516746,,,,,,
1948-03-01,2.57,2.078333333333333,1.9144444444444442,1.7741666666666664,,,,,,,0.2365677626303128,0.3424260011607662,0.44856740253640215,,,,,,
1948-04-01,2.57,2.1366666666666667,1.972777777777778,1.8283333333333331,,,,,,,0.2028081123244929,0.30273162489439576,0.40565177757520515,,,,,,
1948-05-01,2.57,2.195,2.031111111111111,1.8824999999999998,,,,,,,0.17084282460136677,0.2653172866520787,0.3652058432934927,,,,,,
1948-06-01,2.57,2.253333333333333,2.0838888888888887,1.9366666666666663,1.7933333333333334,,,,,,0.14053254437869833,0.23327112769928024,0.32702237521514643,0.4330855018587359,,,,,
1948-07-01,2.57,2.3116666666666665,2.1366666666666667,1.990833333333333,1.8399999999999999,,,,,,0.11175198269646719,0.2028081123244929,0.2909167015487653,0.39673913043478265,,,,,
1948-08-01,2.57,2.3699999999999997,2.1894444444444443,2.034583333333333,1.8866666666666667,,,,,,0.08438818565400853,0.17381375285460543,0.26315789473684226,0.3621908127208479,,,,,
1948-09-01,2.57,2.428333333333333,2.242222222222222,2.078333333333333,1.9333333333333333,,,,,,0.05833905284831863,0.14618434093161556,0.2365677626303128,0.3293103448275861,,,,,
1948-10-01,2.57,2.4866666666666664,2.2811111111111106,2.122083333333333,1.9766666666666666,,,,,,0.0335120643431636,0.1266439357038482,0.21107402316905574,0.30016863406408095,,,,,
1948-11-01,2.57,2.5283333333333333,2.32,2.1658333333333326,2.02,,,,,,0.016479894528674956,0.10775862068965518,0.18661023470565635,0.2722772277227722,,,,,
1948-12-01,2.57,2.57,2.3588888888888886,2.2054166666666664,2.0633333333333335,1.9227777777777777,,,,,0.0,0.0894959962317476,0.1653126771207256,0.24555735056542796,0.33660791678705576,,,,
1949-01-01,2.57,2.57,2.3977777777777773,2.2449999999999997,2.1066666666666665,1.9616666666666664,,,,,0.0,0.07182576459684906,0.14476614699331858,0.21993670886075953,0.3101104502973662,,,,
1949-02-01,2.57,2.57,2.436666666666666,2.284583333333333,2.1416666666666666,2.0005555555555556,,,,,0.0,0.05471956224350223,0.12493160678460707,0.19999999999999996,0.2846431546792556,,,,
1949-03-01,2.57,2.57,2.4755555555555553,2.3241666666666667,2.1766666666666663,2.0394444444444444,,,,,0.0,0.03815080789946145,0.10577267837934734,0.18070444104134775,0.2601470988831381,,,,
1949-04-01,2.57,2.57,2.514444444444444,2.353333333333333,2.211666666666667,2.075555555555556,,,,,0.0,0.02209456473707478,0.0920679886685553,0.1620195930670684,0.2382226980728049,,,,
1949-05-01,2.57,2.57,2.5422222222222217,2.3824999999999994,2.2466666666666666,2.1116666666666664,,,,,0.0,0.010926573426573565,0.07869884575026254,0.1439169139465875,0.2170481452249409,,,,
